Age;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PTS;3P Dependency;2P Dependency;FT Dependency;PTS/MP;AST/MP;TRB/MP;STL/MP;BLK/MP;AST/TOV;Rebound Ratio;PTS/FGA;FT Rate;Usage Rate;PIE;Pos_C;Pos_PF;Pos_PG;Pos_SF;Pos_SG
-0.5876552493631154;-0.3446662885056412;-0.658699800383851;-0.5194546437836144;-0.6517655662188545;-0.6106058838757993;-0.002686357601750869;-0.5994281860825031;-0.28239165375071684;-0.26335108246103284;-0.5704351421995395;-0.7155562548273379;1.458210056896444;-0.3085375618390648;-0.44523768969509175;-0.5414933158625639;1.2878461939891217;-0.8897931612330893;-0.41758377727921875;-0.5908811190691878;-0.7028500157983917;-1.0806745878534203;-0.7955974393543479;-1.0133339470703626;-0.6552305068611624;0.017939324499066166;0.10782223604446947;0.2479999646578938;-0.7087980681189098;-0.7941597389765223;-0.4668526728991935;-0.8304797465599054;-0.8259361837695072;-0.05151484517177173;-0.495450409549574;-0.4824814600535348;-0.2220739102409762;-0.7253473689424369;-0.7100049599036329;False;False;False;False;True
-0.8158482733852462;0.47591789062713286;-0.658699800383851;-1.1680465514040503;-0.8737074529637142;-0.9247462496525137;-0.002686357601750869;-0.7100571168472589;-0.7814038022268148;0.24022757278152754;-0.8038978439558765;-0.8391127925298825;1.026147817816016;0.6551813564152247;-0.6951062285075126;-0.6946061168854961;-0.1874188791953774;-0.7708709248869007;-1.0379939606654867;-1.028254019793257;-0.8627555330316881;-1.0806745878534203;-0.562507606598814;-0.083876427909012;-0.8848626971174224;0.8603009317792737;-0.3725169507193614;-0.3282499869006881;-0.15781902376024337;-1.2022674626766343;-0.7886801490759007;-0.8304797465599054;0.7326794943110683;-1.1006170846689451;-0.9683157945090718;-0.04532513022579683;-0.12373299508404033;0.6634755160845565;-1.0592951952091896;False;False;False;False;True
0.0969238227032774;0.947753793628478;1.8340299363171744;1.355134162387646;0.9018276409951632;0.6808600643173602;0.5238397323414703;-0.04628353225872429;0.008698766193673603;0.24022757278152754;1.110496310446086;0.9648126579272671;0.5940855787355881;0.17332189728807995;0.9290392737732232;1.1427474953896906;0.4026871500784221;2.6778739291525664;0.6800650087118705;1.3408491924621178;0.8429033174568061;0.17886289016008042;1.0691212226899234;0.38085233167166316;0.830624841855815;-0.53486048027857;0.5422466476029342;0.3593209780271654;-0.02596079092227182;0.1883218180793035;0.11054368141783977;-0.33211711431540203;0.26037171307453016;0.4982147283247471;0.15581418882646167;0.2949479048833616;0.2855778409745576;-0.3709081951595064;1.1736673804941908;False;True;False;False;False
-0.245365713329919;-0.857531400463625;-0.658699800383851;-1.1205886069440185;-0.7997268240487609;-0.8723895220230613;-0.5292124475449723;-0.48879925531774737;-0.7814038022268148;0.7438062280240882;-0.8038978439558765;-0.7649788699083557;-1.134163377586123;-0.3085375618390648;-0.7575733632106179;-0.7456437172264735;-1.6626839523798764;-0.6519486885407122;-1.133441681186451;-1.0647017615202627;-0.22313346409850274;-0.66082876184892;-0.562507606598814;-0.664787377384856;-0.790308265835433;1.319087164315815;-0.8740475721933613;-0.9241448231714943;0.468507582220121;3.83106112962475;-1.2051627653045804;0.8111853949513997;0.4965256036927992;0.5779464985265322;-0.9102823154458607;0.611590868109939;-0.493175892565502;0.01608151499124429;-0.759903564947284;False;False;True;False;False
-0.8158482733852462;1.7067941593262939;1.0639183103444998;0.034221374916757905;-0.28186242164408837;-0.26156103301278316;-0.5292124475449723;-0.15691246302348016;0.05028311190001514;-0.26335108246103284;-0.3369724404432027;-0.4190205643412312;0.5940855787355881;-0.3085375618390648;-0.07043488147646039;-0.18423011347572205;0.6977401647153222;-0.05733750680976953;-0.08351675545584367;-0.04416499316410137;-0.22313346409850274;-0.24098293584441977;0.1367618916677877;-0.3162408076993496;-0.2770127817332046;0.2210086405398304;-0.1429430746925305;0.3593209780271654;-0.4356631572402546;-0.2046708047430267;-0.17342173873807826;-0.18553986953760698;0.21314093495087633;-0.05151484517177173;-0.6437581893777802;-0.11857835306179595;-0.03602353021434077;-0.5372776032616983;-0.18606960694529784;False;False;False;True;False
-0.35946222534098443;0.47591789062713286;-0.658699800383851;-0.16352006033337504;-0.17089147827165863;-0.26156103301278316;0.5238397323414703;-0.2675413937882359;-0.19922296233803388;0.24022757278152754;-0.10350973868686576;-0.24604141155766884;0.5940855787355881;0.6551813564152247;-0.13290201617956565;-0.2352677138166994;0.992793179352222;0.18050696588260762;-0.03579289519536169;0.02873049028991023;-0.3297371422540336;0.17886289016008042;-0.09632794108774627;-0.20005861780418077;-0.19596612634864213;-0.0986375050798912;0.2773537137258217;0.13013065638454757;-0.02596079092227182;-0.2349010064985906;0.19573330746461498;0.28350731375133736;0.07144860057991496;-0.3235820259480387;-0.3449932416079156;0.18388656703523323;-0.09183864422233137;-0.331124206265504;-0.06132309433617046;False;False;False;False;True
2.150661038902456;2.6709805698073033;3.2526566157405226;1.1415734123175028;0.27299229521806073;0.2096495156522886;0.5238397323414703;0.9493768446240775;0.9235543717331867;0.7438062280240882;-0.10350973868686576;-0.22133010401716002;0.5940855787355881;0.6551813564152247;-0.38277055499198653;-0.38838051483963165;0.4026871500784221;1.0129626203059274;1.8254376549634421;1.7053266097321753;0.6296959611457442;0.808631629166831;2.2345703864675928;-0.3162408076993496;0.22277492647159697;0.871582560448205;-0.3654531391493051;-0.4985056544066327;-0.5251383866660211;0.11274631369039378;0.5554228396621111;-0.009647175804252815;1.0632949411766448;1.3472881408244595;-0.22247811914113666;0.03738012136323447;-0.42672932827027515;-0.7723648103626216;1.0988194729287142;True;False;False;False;False
1.237888942813932;-0.3446662885056412;-0.658699800383851;0.19241452311686427;0.5319244964203971;0.3667196985406459;0.5238397323414703;1.2812636369183448;0.9235543717331867;0.7438062280240882;0.12995296306947124;0.0010716638474201582;0.5940855787355881;0.6551813564152247;2.053447698429117;1.9083115005043516;0.6977401647153222;-0.05733750680976953;0.15510254584656705;0.06517823201691586;-0.3297371422540336;-0.66082876184892;-0.32941777384328014;-0.083876427909012;0.9657026008300856;0.33382492722914403;-0.6091546383162487;1.0665368276672431;1.5657564483360977;-0.44651241878753767;-0.1923527667484728;-0.5373252570043151;-0.3536284025329692;-0.40121559167082954;0.18590562241479314;1.280321902386965;0.9845956973603449;0.348820331195628;0.6622066787967683;False;False;False;False;True
0.0969238227032774;-0.7549583780720283;0.15194401642949057;0.8330967733272951;-0.17089147827165863;-0.06958636503812436;-0.002686357601750869;1.0600057753888332;0.8403856803205035;0.7438062280240882;-0.6638202229020743;-0.5919997171247934;-0.27003889942526743;0.17332189728807995;-0.7575733632106179;-0.7966813175674509;-1.6626839523798764;-0.29518197950214653;-0.03579289519536169;-0.11706047661811297;1.429223547312226;1.6483232811758315;1.535300888200991;-0.8971517571751937;-0.1824583504512151;2.033590313348134;-1.096557636650136;-0.9241448231714943;-0.8359470783555251;1.0952278707462195;-0.7981456630810979;0.5180309053958095;0.827141050558376;8.923904514473046;0.4717742415039441;-0.3666941078288904;-0.7137784860256554;-0.9532011235171782;0.4376629561003391;False;False;False;False;True
0.5533098707475392;-0.1395202437224477;-0.658699800383851;-0.7962926531338005;-0.6517655662188545;-0.8549372794799106;2.1034180021711344;-0.9313149783767705;-1.0309098764648639;-1.2705083929461538;-0.4303575211457374;-0.5919997171247934;1.458210056896444;1.6189002746695147;-0.3203034202888813;-0.3373429144986542;0.6977401647153222;0.2994292022287961;-0.22668833623729023;-0.08061273489110717;-0.8094536939539225;-1.0806745878534203;0.1367618916677877;-0.083876427909012;-0.6687382827585894;-1.1891949430765882;0.959011530236258;0.7718635569838774;-0.2331665853819414;-1.0057711512654692;1.8332672303637423;-0.8304797465599054;1.6300642786604902;-1.0306769353691334;-0.14295075894340298;1.9750460157348295;1.1254624136662257;-0.468559804262967;-0.47298658594629095;True;False;False;False;False
